original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
17390,Ok,ok,['ok'],1.0,5,10,10
98280,"Meu produto não chegou ainda, há passou do prazo e não recebi.","meu produto nao chegou ainda, ha passou do prazo e nao recebi.","['meu', 'produto', 'nao', 'chegou', 'ainda', 'ha', 'passou', 'do', 'prazo', 'nao', 'recebi']",,3,-1,10
33863,"Eu indicaria a loja americana, não a targaryen, por ter me vendido um relógio totalmente diferente do qual eu escolhi. ","eu indicaria a loja americana, nao a targaryen, por ter me vendido um relogio totalmente diferente do qual eu escolhi. ","['eu', 'indicaria', 'loja', 'americana', 'nao', 'targaryen', 'por', 'ter', 'me', 'vendido', 'um', 'relogio', 'totalmente', 'diferente', 'do', 'qual', 'eu', 'escolhi']",0.0,1,10,10
554,"Não recebi o produto, assim como nenhum contato por parte do .vendedor","nao recebi o produto, assim como nenhum contato por parte do .vendedor","['nao', 'recebi', 'produto', 'assim', 'como', 'nenhum', 'contato', 'por', 'parte', 'do', 'vendedor']",0.0,1,10,10
16961,"O produto foi entregue em tempo recorde!
Perfeito","o produto foi entregue em tempo recorde!
perfeito","['produto', 'foi', 'entregue', 'em', 'tempo', 'recorde', 'perfeito']",1.0,5,10,10
79638,"Produto 100 % falsificado , nojento e vergonhoso","produto 100 % falsificado , nojento e vergonhoso","['produto', '100', 'falsificado', 'nojento', 'vergonhoso']",0.0,1,10,10
95183,Produto lindo demais ! Valeu muito a pena !,produto lindo demais ! valeu muito a pena !,"['produto', 'lindo', 'demais', 'valeu', 'muito', 'pena']",1.0,5,10,10
81850,"ótimo pra limpar a casa e da brilho e muito bom deixa o chão limpo e perfuma e brilhoso muito bom eu recomendo para as dona de casa e acaba a faxina mais rápido
","otimo pra limpar a casa e da brilho e muito bom deixa o chao limpo e perfuma e brilhoso muito bom eu recomendo para as dona de casa e acaba a faxina mais rapido
","['otimo', 'pra', 'limpar', 'casa', 'da', 'brilho', 'muito', 'bom', 'deixa', 'chao', 'limpo', 'perfuma', 'brilhoso', 'muito', 'bom', 'eu', 'recomendo', 'para', 'as', 'dona', 'de', 'casa', 'acaba', 'faxina', 'mais', 'rapido']",1.0,5,10,10
33250,chegou bem antes do prazo previsto,chegou bem antes do prazo previsto,"['chegou', 'bem', 'antes', 'do', 'prazo', 'previsto']",1.0,5,10,10
28623,"Recebi o produto, instalei e está tudo certo. Dentro do prazo ","recebi o produto, instalei e esta tudo certo. dentro do prazo ","['recebi', 'produto', 'instalei', 'esta', 'tudo', 'certo', 'dentro', 'do', 'prazo']",1.0,5,10,10
11000,O produto é realmente de boa qualidade e confere com o desenho publicado.,o produto e realmente de boa qualidade e confere com o desenho publicado.,"['produto', 'realmente', 'de', 'boa', 'qualidade', 'confere', 'com', 'desenho', 'publicado']",1.0,5,10,10
79182,Produto é como imaginava e foi entregue antes do prazo.,produto e como imaginava e foi entregue antes do prazo.,"['produto', 'como', 'imaginava', 'foi', 'entregue', 'antes', 'do', 'prazo']",1.0,5,10,10
30456,"Além de ter uma prazo de entrega muito grande, mesmo ao fim dele não recebi o produto.","alem de ter uma prazo de entrega muito grande, mesmo ao fim dele nao recebi o produto.","['alem', 'de', 'ter', 'uma', 'prazo', 'de', 'entrega', 'muito', 'grande', 'mesmo', 'ao', 'fim', 'dele', 'nao', 'recebi', 'produto']",0.0,1,10,10
56247,"Produto de boa qualidade, e chegou dentro do prazo. Mas tivemos que abrir todos os furinhos da forma, pois vieram com uma camada bem fina de plástico, acredito que seja defeito de fabrica.","produto de boa qualidade, e chegou dentro do prazo. mas tivemos que abrir todos os furinhos da forma, pois vieram com uma camada bem fina de plastico, acredito que seja defeito de fabrica.","['produto', 'de', 'boa', 'qualidade', 'chegou', 'dentro', 'do', 'prazo', 'mas', 'tivemos', 'que', 'abrir', 'todos', 'os', 'furinhos', 'da', 'forma', 'pois', 'vieram', 'com', 'uma', 'camada', 'bem', 'fina', 'de', 'plastico', 'acredito', 'que', 'seja', 'defeito', 'de', 'fabrica']",1.0,4,10,10
4997,nnnn,nnnn,['nnnn'],,3,-1,10
46383,Rápido a entrega e no combinado. ,rapido a entrega e no combinado. ,"['rapido', 'entrega', 'no', 'combinado']",1.0,5,10,10
29377,"Chegou bem antes do tempo 
Só a bateria que veio com defeito ,mas de resto tudo certo","chegou bem antes do tempo 
so a bateria que veio com defeito ,mas de resto tudo certo","['chegou', 'bem', 'antes', 'do', 'tempo', 'so', 'bateria', 'que', 'veio', 'com', 'defeito', 'mas', 'de', 'resto', 'tudo', 'certo']",1.0,5,10,10
16534,"ENTREGA SUPER RÁPIDA, MATERIAL DE ÓTIMA QUALIDADE.","entrega super rapida, material de otima qualidade.","['entrega', 'super', 'rapida', 'material', 'de', 'otima', 'qualidade']",1.0,5,10,10
16732,Boa,boa,['boa'],,3,-1,10
89030,Só não gostei porque tive que ir buscar nos correios sendo que paguei 40r reais de frete,so nao gostei porque tive que ir buscar nos correios sendo que paguei 40r reais de frete,"['so', 'nao', 'gostei', 'porque', 'tive', 'que', 'ir', 'buscar', 'nos', 'correios', 'sendo', 'que', 'paguei', '40r', 'reais', 'de', 'frete']",1.0,4,10,10
18568,"Linda garrafa, material de qualidade... Entrega antes do prazo e sem defeitos. ","linda garrafa, material de qualidade... entrega antes do prazo e sem defeitos. ","['linda', 'garrafa', 'material', 'de', 'qualidade', 'entrega', 'antes', 'do', 'prazo', 'sem', 'defeitos']",1.0,5,10,10
47909,Recebi no prazo certo .Recomendo está loja.,recebi no prazo certo .recomendo esta loja.,"['recebi', 'no', 'prazo', 'certo', 'recomendo', 'esta', 'loja']",1.0,5,10,10
48821,Produto de boa qualidade. Entrega realizada dentro do esperado.,produto de boa qualidade. entrega realizada dentro do esperado.,"['produto', 'de', 'boa', 'qualidade', 'entrega', 'realizada', 'dentro', 'do', 'esperado']",1.0,5,10,10
86353,falta de comprometimento com o prazo,falta de comprometimento com o prazo,"['falta', 'de', 'comprometimento', 'com', 'prazo']",0.0,1,10,10
35100,quero receber mminha compra,quero receber mminha compra,"['quero', 'receber', 'mminha', 'compra']",0.0,1,10,10
26126,Foi entregue antes do prazo. Só não gostei da qualidade da capinha do celular. ,foi entregue antes do prazo. so nao gostei da qualidade da capinha do celular. ,"['foi', 'entregue', 'antes', 'do', 'prazo', 'so', 'nao', 'gostei', 'da', 'qualidade', 'da', 'capinha', 'do', 'celular']",1.0,4,10,10
5952,"Boa qualidade, funciona perfeitamente.","boa qualidade, funciona perfeitamente.","['boa', 'qualidade', 'funciona', 'perfeitamente']",1.0,5,10,10
85577,"Gostei do produto, só o som do boneco que já falhando... Com menos de 15 duas de uso... 
","gostei do produto, so o som do boneco que ja falhando... com menos de 15 duas de uso... 
","['gostei', 'do', 'produto', 'so', 'som', 'do', 'boneco', 'que', 'ja', 'falhando', 'com', 'menos', 'de', '15', 'duas', 'de', 'uso']",1.0,4,10,10
2756,"Gostei muito ,fiquei na dúvida no começo ,mas agora compro novamente e recomendo, produto entregue antes do prazo 👏👏👏👏","gostei muito ,fiquei na duvida no comeco ,mas agora compro novamente e recomendo, produto entregue antes do prazo 👏👏👏👏","['gostei', 'muito', 'fiquei', 'na', 'duvida', 'no', 'comeco', 'mas', 'agora', 'compro', 'novamente', 'recomendo', 'produto', 'entregue', 'antes', 'do', 'prazo']",1.0,5,10,10
99260,O prazo para entrega era dia 14/05 e até agora não chegou. Uma falta de respeito com o consumidor. O numero do pedido nem sequer aparece na relação de pedidos no site lannister.com,o prazo para entrega era dia 14/05 e ate agora nao chegou. uma falta de respeito com o consumidor. o numero do pedido nem sequer aparece na relacao de pedidos no site lannister.com,"['prazo', 'para', 'entrega', 'era', 'dia', '14', '05', 'ate', 'agora', 'nao', 'chegou', 'uma', 'falta', 'de', 'respeito', 'com', 'consumidor', 'numero', 'do', 'pedido', 'nem', 'sequer', 'aparece', 'na', 'relacao', 'de', 'pedidos', 'no', 'site', 'lannister', 'com']",0.0,2,10,10
50637,"Ainda não recebi minha compra!

Isso é uma falta de vergonha!","ainda nao recebi minha compra!

isso e uma falta de vergonha!","['ainda', 'nao', 'recebi', 'minha', 'compra', 'isso', 'uma', 'falta', 'de', 'vergonha']",1.0,5,10,10
61999,"Estava esperando o produto para festa de aniversário do meu filho no fim de semana. Sempre comprei no baratheon, nunca mais compro... Estamos chateados e não sei como montarei a festa do meu pequeno. ","estava esperando o produto para festa de aniversario do meu filho no fim de semana. sempre comprei no baratheon, nunca mais compro... estamos chateados e nao sei como montarei a festa do meu pequeno. ","['estava', 'esperando', 'produto', 'para', 'festa', 'de', 'aniversario', 'do', 'meu', 'filho', 'no', 'fim', 'de', 'semana', 'sempre', 'comprei', 'no', 'baratheon', 'nunca', 'mais', 'compro', 'estamos', 'chateados', 'nao', 'sei', 'como', 'montarei', 'festa', 'do', 'meu', 'pequeno']",0.0,1,10,10
76427,ENTREGARAM O LIVRO ERRADO NÃO CONSIGO CONTACTAR NINGUÉM DA lannister. O SISTEMA NÃO ACEITA QUANDO TENTO CADASTRAR A TROCA PELO LIVRO CORRETO. ENTREM EM CONTATO COMIGO!!,entregaram o livro errado nao consigo contactar ninguem da lannister. o sistema nao aceita quando tento cadastrar a troca pelo livro correto. entrem em contato comigo!!,"['entregaram', 'livro', 'errado', 'nao', 'consigo', 'contactar', 'ninguem', 'da', 'lannister', 'sistema', 'nao', 'aceita', 'quando', 'tento', 'cadastrar', 'troca', 'pelo', 'livro', 'correto', 'entrem', 'em', 'contato', 'comigo']",0.0,1,10,10
69701,"Deu tudo certo. Apenas uma ressalva, a transportadora escolhida. Mercadoria veio pelo correio, na minha opinião, a pior escolha para envio de mercadorias hoje em dia. Qualquer transportadora é melhor.","deu tudo certo. apenas uma ressalva, a transportadora escolhida. mercadoria veio pelo correio, na minha opiniao, a pior escolha para envio de mercadorias hoje em dia. qualquer transportadora e melhor.","['deu', 'tudo', 'certo', 'apenas', 'uma', 'ressalva', 'transportadora', 'escolhida', 'mercadoria', 'veio', 'pelo', 'correio', 'na', 'minha', 'opiniao', 'pior', 'escolha', 'para', 'envio', 'de', 'mercadorias', 'hoje', 'em', 'dia', 'qualquer', 'transportadora', 'melhor']",1.0,5,10,10
35551,Não recebi o produto e não consigo saber o porquê. Tentei falar com SAC e nao consegui falar com ninguém apenas msg eletrónica. Tentei cancelar a compra e o tb não consegui o site não permitia,nao recebi o produto e nao consigo saber o porque. tentei falar com sac e nao consegui falar com ninguem apenas msg eletronica. tentei cancelar a compra e o tb nao consegui o site nao permitia,"['nao', 'recebi', 'produto', 'nao', 'consigo', 'saber', 'porque', 'tentei', 'falar', 'com', 'sac', 'nao', 'consegui', 'falar', 'com', 'ninguem', 'apenas', 'msg', 'eletronica', 'tentei', 'cancelar', 'compra', 'tb', 'nao', 'consegui', 'site', 'nao', 'permitia']",0.0,1,10,10
94544,"Recebi o produto antes do prazo de entrega, produto entregue com segurança, bem embalado e em perfeito estado. ","recebi o produto antes do prazo de entrega, produto entregue com seguranca, bem embalado e em perfeito estado. ","['recebi', 'produto', 'antes', 'do', 'prazo', 'de', 'entrega', 'produto', 'entregue', 'com', 'seguranca', 'bem', 'embalado', 'em', 'perfeito', 'estado']",1.0,5,10,10
85039,Perfeito cores vivas eu simplismente ameei,perfeito cores vivas eu simplismente ameei,"['perfeito', 'cores', 'vivas', 'eu', 'simplismente', 'ameei']",1.0,5,10,10
17716,produto chegou rapidinho e em perfeitas condições,produto chegou rapidinho e em perfeitas condicoes,"['produto', 'chegou', 'rapidinho', 'em', 'perfeitas', 'condicoes']",1.0,5,10,10
23050,Muito bom,muito bom,"['muito', 'bom']",1.0,5,10,10
38561,otimo chega antes do prazo ,otimo chega antes do prazo ,"['otimo', 'chega', 'antes', 'do', 'prazo']",1.0,4,10,10
47588,vou testar,vou testar,"['vou', 'testar']",1.0,4,10,10
24888,"Otimo produto!
Lindas..","otimo produto!
lindas..","['otimo', 'produto', 'lindas']",1.0,5,10,10
7889,"Produto de alta qualidade, perfeito. ","produto de alta qualidade, perfeito. ","['produto', 'de', 'alta', 'qualidade', 'perfeito']",1.0,5,10,10
81486,Nao recebi o produto ainda.,nao recebi o produto ainda.,"['nao', 'recebi', 'produto', 'ainda']",0.0,1,10,10
85556,"Produto bom, prático e fácil manuseio . Recomendo a todos a comprarem. ","produto bom, pratico e facil manuseio . recomendo a todos a comprarem. ","['produto', 'bom', 'pratico', 'facil', 'manuseio', 'recomendo', 'todos', 'comprarem']",1.0,5,10,10
92195,Nao recebi o produto,nao recebi o produto,"['nao', 'recebi', 'produto']",0.0,1,10,10
77033,"Muito bom, Recomendo","muito bom, recomendo","['muito', 'bom', 'recomendo']",1.0,5,10,10
82111,Produto chegou antes do prazo.,produto chegou antes do prazo.,"['produto', 'chegou', 'antes', 'do', 'prazo']",1.0,5,10,10
8902,"O produto é muito bom, o acabamento também, chegou muitos dias antes do prazo ","o produto e muito bom, o acabamento tambem, chegou muitos dias antes do prazo ","['produto', 'muito', 'bom', 'acabamento', 'tambem', 'chegou', 'muitos', 'dias', 'antes', 'do', 'prazo']",1.0,5,10,10
13331,"No status esta dizendo que ja foi entregue, agora cade o produto??","no status esta dizendo que ja foi entregue, agora cade o produto??","['no', 'status', 'esta', 'dizendo', 'que', 'ja', 'foi', 'entregue', 'agora', 'cade', 'produto']",0.0,1,10,10
48469,"Tudo que eu compro chega bem antes do prazo. Esse era pra chegar dia 05/02 e recebi dia 16/01.
Super recomendo!","tudo que eu compro chega bem antes do prazo. esse era pra chegar dia 05/02 e recebi dia 16/01.
super recomendo!","['tudo', 'que', 'eu', 'compro', 'chega', 'bem', 'antes', 'do', 'prazo', 'esse', 'era', 'pra', 'chegar', 'dia', '05', '02', 'recebi', 'dia', '16', '01', 'super', 'recomendo']",1.0,5,10,10
25437,Otimo. Entregue bam antes do prazo contratado,otimo. entregue bam antes do prazo contratado,"['otimo', 'entregue', 'bam', 'antes', 'do', 'prazo', 'contratado']",1.0,5,10,10
82812,Ótimo,otimo,['otimo'],1.0,5,10,10
10288,"Recebi o produto porém não é original,e como é um produto pra ingerir não quero colocar a minha saúde em risco. ","recebi o produto porem nao e original,e como e um produto pra ingerir nao quero colocar a minha saude em risco. ","['recebi', 'produto', 'porem', 'nao', 'original', 'como', 'um', 'produto', 'pra', 'ingerir', 'nao', 'quero', 'colocar', 'minha', 'saude', 'em', 'risco']",0.0,1,10,10
80195,"Livro chegou no prazo, recomendo é uma história envolvente, estou apaixonada por esse livro.","livro chegou no prazo, recomendo e uma historia envolvente, estou apaixonada por esse livro.","['livro', 'chegou', 'no', 'prazo', 'recomendo', 'uma', 'historia', 'envolvente', 'estou', 'apaixonada', 'por', 'esse', 'livro']",1.0,5,10,10
63815,"comprei dois controles, demorou quase um mês pra chegar e veio só um controle, cadê o outro?? 68 reais por um controle?? eu comprei dois, quero o outro","comprei dois controles, demorou quase um mes pra chegar e veio so um controle, cade o outro?? 68 reais por um controle?? eu comprei dois, quero o outro","['comprei', 'dois', 'controles', 'demorou', 'quase', 'um', 'mes', 'pra', 'chegar', 'veio', 'so', 'um', 'controle', 'cade', 'outro', '68', 'reais', 'por', 'um', 'controle', 'eu', 'comprei', 'dois', 'quero', 'outro']",0.0,1,10,10
35659,Produto entregue no prazo e em ordem. ,produto entregue no prazo e em ordem. ,"['produto', 'entregue', 'no', 'prazo', 'em', 'ordem']",1.0,5,10,10
48702,Empresa conceituada. Já compro há muito tempo. Sempre pontual na entrega. RECOMENDO.,empresa conceituada. ja compro ha muito tempo. sempre pontual na entrega. recomendo.,"['empresa', 'conceituada', 'ja', 'compro', 'ha', 'muito', 'tempo', 'sempre', 'pontual', 'na', 'entrega', 'recomendo']",1.0,5,10,10
15711,Gostei demais entrega muito rápido bem antes do prazo muito obrigado amei.,gostei demais entrega muito rapido bem antes do prazo muito obrigado amei.,"['gostei', 'demais', 'entrega', 'muito', 'rapido', 'bem', 'antes', 'do', 'prazo', 'muito', 'obrigado', 'amei']",1.0,5,10,10
49342,"Parabéns pelo serviço,sempre compro produtos com vocês e chega antes do prazo previsto e o produto vem lacrado, sem danos e correto.","parabens pelo servico,sempre compro produtos com voces e chega antes do prazo previsto e o produto vem lacrado, sem danos e correto.","['parabens', 'pelo', 'servico', 'sempre', 'compro', 'produtos', 'com', 'voces', 'chega', 'antes', 'do', 'prazo', 'previsto', 'produto', 'vem', 'lacrado', 'sem', 'danos', 'correto']",1.0,5,10,10
14168,Entrega no prazo.,entrega no prazo.,"['entrega', 'no', 'prazo']",1.0,4,10,10
80651,"PRODUTO ESTA COM ATRASO DE 3 DIAS, A LOJA NAO SE PRONUNCIOU ATE O MOMENTO. JA TENTEI ENTRAR EM CONTADO MAIS NAO TIVE NENHUMA RESPOSTA. SEMPRE COMPRO POR AQUI, E NUNCA TIVE ESTE PROBLEMA NESTA REDE.","produto esta com atraso de 3 dias, a loja nao se pronunciou ate o momento. ja tentei entrar em contado mais nao tive nenhuma resposta. sempre compro por aqui, e nunca tive este problema nesta rede.","['produto', 'esta', 'com', 'atraso', 'de', 'dias', 'loja', 'nao', 'se', 'pronunciou', 'ate', 'momento', 'ja', 'tentei', 'entrar', 'em', 'contado', 'mais', 'nao', 'tive', 'nenhuma', 'resposta', 'sempre', 'compro', 'por', 'aqui', 'nunca', 'tive', 'este', 'problema', 'nesta', 'rede']",0.0,2,10,10
